hgnc_id	gene_symbol	ndd_ad_classes	ndd_ar_classes	ndd_adar_classes	ndd_all_classes
HGNC:25074	LYRM1	negative	negative	negative	negative
HGNC:25229	LYRM2	negative	negative	negative	negative
HGNC:21365	LYRM4	uknown	uknown	uknown	uknown
HGNC:28072	LYRM7	-	positive	positive	positive
HGNC:27314	LYRM9	negative	negative	negative	negative
HGNC:20218	LYSET	uknown	uknown	uknown	uknown
HGNC:32070	LYSMD1	negative	negative	negative	negative
HGNC:28571	LYSMD2	negative	negative	negative	negative
HGNC:26969	LYSMD3	negative	negative	negative	negative
HGNC:26571	LYSMD4	negative	negative	negative	negative
HGNC:1968	LYST	uknown	uknown	uknown	uknown
HGNC:14687	LYVE1	negative	negative	negative	negative
HGNC:6740	LYZ	uknown	uknown	uknown	uknown
HGNC:30502	LYZL1	negative	negative	negative	negative
HGNC:29613	LYZL2	negative	negative	negative	negative
HGNC:28387	LYZL4	negative	negative	negative	negative
HGNC:29614	LYZL6	negative	negative	negative	negative
HGNC:17497	LZIC	negative	negative	negative	negative
HGNC:6741	LZTFL1	uknown	uknown	uknown	uknown
HGNC:6742	LZTR1	positive	positive	positive	positive
HGNC:13861	LZTS1	negative	negative	negative	negative
HGNC:29381	LZTS2	uknown	uknown	uknown	uknown
HGNC:30139	LZTS3	negative	negative	negative	negative
HGNC:25183	M1AP	negative	negative	negative	negative
HGNC:6752	M6PR	negative	negative	negative	negative
HGNC:6757	MAB21L1	-	positive	positive	positive
HGNC:6758	MAB21L2	positive	positive	positive	positive
HGNC:26787	MAB21L3	negative	negative	negative	negative
HGNC:26216	MAB21L4	negative	negative	negative	negative
HGNC:30215	MACC1	uknown	uknown	uknown	uknown
HGNC:13664	MACF1	positive	-	positive	positive
HGNC:25052	MACIR	negative	negative	negative	negative
HGNC:25572	MACO1	negative	negative	negative	negative
HGNC:29598	MACROD1	negative	negative	negative	negative
HGNC:16126	MACROD2	uknown	uknown	uknown	uknown
HGNC:4740	MACROH2A1	negative	negative	negative	negative
HGNC:14453	MACROH2A2	negative	negative	negative	negative
HGNC:6762	MAD1L1	negative	negative	negative	negative
HGNC:6763	MAD2L1	negative	negative	negative	negative
HGNC:21059	MAD2L1BP	negative	negative	negative	negative
HGNC:6764	MAD2L2	uknown	uknown	uknown	uknown
HGNC:6765	MADCAM1	negative	negative	negative	negative
HGNC:6766	MADD	-	positive	positive	positive
HGNC:13731	MAEA	negative	negative	negative	negative
HGNC:25929	MAEL	negative	negative	negative	negative
HGNC:6776	MAF	positive	-	positive	positive
HGNC:24966	MAF1	negative	negative	negative	negative
HGNC:23145	MAFA	uknown	uknown	uknown	uknown
HGNC:6408	MAFB	uknown	uknown	uknown	uknown
HGNC:6780	MAFF	negative	negative	negative	negative
HGNC:6781	MAFG	negative	negative	negative	negative
HGNC:6782	MAFK	negative	negative	negative	negative
HGNC:6783	MAG	uknown	uknown	uknown	uknown
HGNC:6796	MAGEA1	negative	negative	negative	negative
HGNC:6800	MAGEA2	negative	negative	negative	negative
HGNC:19340	MAGEA2B	negative	negative	negative	negative
HGNC:6801	MAGEA3	negative	negative	negative	negative
HGNC:6802	MAGEA4	negative	negative	negative	negative
HGNC:6804	MAGEA6	negative	negative	negative	negative
HGNC:6806	MAGEA8	negative	negative	negative	negative
HGNC:6807	MAGEA9	negative	negative	negative	negative
HGNC:31909	MAGEA9B	negative	negative	negative	negative
HGNC:6797	MAGEA10	negative	negative	negative	negative
HGNC:6798	MAGEA11	uknown	uknown	uknown	uknown
HGNC:6799	MAGEA12	negative	negative	negative	negative
HGNC:6808	MAGEB1	uknown	uknown	uknown	uknown
HGNC:6809	MAGEB2	uknown	uknown	uknown	uknown
HGNC:6810	MAGEB3	negative	negative	negative	negative
HGNC:6811	MAGEB4	negative	negative	negative	negative
HGNC:23795	MAGEB5	negative	negative	negative	negative
HGNC:23796	MAGEB6	negative	negative	negative	negative
HGNC:28824	MAGEB6B	negative	negative	negative	negative
HGNC:25377	MAGEB10	uknown	uknown	uknown	uknown
HGNC:21188	MAGEB16	negative	negative	negative	negative
HGNC:17418	MAGEB17	negative	negative	negative	negative
HGNC:28515	MAGEB18	negative	negative	negative	negative
HGNC:6812	MAGEC1	uknown	uknown	uknown	uknown
HGNC:13574	MAGEC2	negative	negative	negative	negative
HGNC:23798	MAGEC3	uknown	uknown	uknown	uknown
HGNC:6813	MAGED1	uknown	uknown	uknown	uknown
HGNC:16353	MAGED2	uknown	uknown	uknown	uknown
HGNC:23793	MAGED4	negative	negative	negative	negative
HGNC:22880	MAGED4B	negative	negative	negative	negative
HGNC:24934	MAGEE1	negative	negative	negative	negative
HGNC:24935	MAGEE2	uknown	uknown	uknown	uknown
HGNC:29639	MAGEF1	negative	negative	negative	negative
HGNC:24092	MAGEH1	negative	negative	negative	negative
HGNC:6814	MAGEL2	positive	-	positive	positive
HGNC:946	MAGI1	negative	negative	negative	negative
HGNC:18957	MAGI2	uknown	uknown	uknown	uknown
HGNC:29647	MAGI3	negative	negative	negative	negative
HGNC:30006	MAGIX	uknown	uknown	uknown	uknown
HGNC:6815	MAGOH	negative	negative	negative	negative
HGNC:25504	MAGOHB	negative	negative	negative	negative
HGNC:28880	MAGT1	uknown	uknown	uknown	uknown
HGNC:26198	MAIP1	negative	negative	negative	negative
HGNC:27441	MAJIN	negative	negative	negative	negative
HGNC:6816	MAK	uknown	uknown	uknown	uknown
HGNC:13703	MAK16	negative	negative	negative	negative
HGNC:6817	MAL	uknown	uknown	uknown	uknown
HGNC:13634	MAL2	negative	negative	negative	negative
HGNC:6818	MALL	negative	negative	negative	negative
HGNC:24331	MALRD1	negative	negative	negative	negative
HGNC:21721	MALSU1	negative	negative	negative	negative
HGNC:6819	MALT1	uknown	uknown	uknown	uknown
HGNC:23673	MAMDC2	negative	negative	negative	negative
HGNC:24083	MAMDC4	negative	negative	negative	negative
HGNC:13632	MAML1	negative	negative	negative	negative
HGNC:16259	MAML2	negative	negative	negative	negative
HGNC:16272	MAML3	negative	negative	negative	negative
HGNC:2568	MAMLD1	uknown	uknown	uknown	uknown
HGNC:26689	MAMSTR	negative	negative	negative	negative
HGNC:6821	MAN1A1	negative	negative	negative	negative
HGNC:6822	MAN1A2	negative	negative	negative	negative
HGNC:6823	MAN1B1	-	positive	positive	positive
HGNC:19080	MAN1C1	negative	negative	negative	negative
HGNC:6824	MAN2A1	uknown	uknown	uknown	uknown
HGNC:6825	MAN2A2	negative	negative	negative	negative
HGNC:6826	MAN2B1	-	positive	positive	positive
HGNC:29623	MAN2B2	uknown	uknown	uknown	uknown
HGNC:6827	MAN2C1	uknown	uknown	uknown	uknown
HGNC:6831	MANBA	-	positive	positive	positive
HGNC:15799	MANBAL	negative	negative	negative	negative
HGNC:21072	MANEA	negative	negative	negative	negative
HGNC:26452	MANEAL	negative	negative	negative	negative
HGNC:15461	MANF	negative	negative	negative	negative
HGNC:25505	MANSC1	negative	negative	negative	negative
HGNC:40023	MANSC4	negative	negative	negative	negative
HGNC:6833	MAOA	-	-	-	positive
HGNC:6834	MAOB	uknown	uknown	uknown	uknown
HGNC:6835	MAP1A	uknown	uknown	uknown	uknown
HGNC:6836	MAP1B	positive	-	positive	positive
HGNC:6838	MAP1LC3A	negative	negative	negative	negative
HGNC:13352	MAP1LC3B	negative	negative	negative	negative
HGNC:34390	MAP1LC3B2	uknown	uknown	uknown	uknown
HGNC:13353	MAP1LC3C	negative	negative	negative	negative
HGNC:15715	MAP1S	negative	negative	negative	negative
HGNC:6839	MAP2	negative	negative	negative	negative
HGNC:6840	MAP2K1	positive	-	positive	positive
HGNC:6842	MAP2K2	positive	-	positive	positive
HGNC:6843	MAP2K3	negative	negative	negative	negative
HGNC:6844	MAP2K4	negative	negative	negative	negative
HGNC:6845	MAP2K5	negative	negative	negative	negative
HGNC:6846	MAP2K6	negative	negative	negative	negative
HGNC:6847	MAP2K7	negative	negative	negative	negative
HGNC:6848	MAP3K1	uknown	uknown	uknown	uknown
HGNC:6854	MAP3K2	negative	negative	negative	negative
HGNC:6855	MAP3K3	uknown	uknown	uknown	uknown
HGNC:6856	MAP3K4	negative	negative	negative	negative
HGNC:6857	MAP3K5	negative	negative	negative	negative
HGNC:6858	MAP3K6	negative	negative	negative	negative
HGNC:6859	MAP3K7	uknown	uknown	uknown	uknown
HGNC:16457	MAP3K7CL	negative	negative	negative	negative
HGNC:6860	MAP3K8	negative	negative	negative	negative
HGNC:6861	MAP3K9	negative	negative	negative	negative
HGNC:6849	MAP3K10	negative	negative	negative	negative
HGNC:6850	MAP3K11	negative	negative	negative	negative
HGNC:6851	MAP3K12	negative	negative	negative	negative
HGNC:6852	MAP3K13	negative	negative	negative	negative
HGNC:6853	MAP3K14	uknown	uknown	uknown	uknown
HGNC:31689	MAP3K15	uknown	uknown	uknown	uknown
HGNC:26249	MAP3K19	negative	negative	negative	negative
HGNC:17797	MAP3K20	uknown	uknown	uknown	uknown
HGNC:29798	MAP3K21	negative	negative	negative	negative
HGNC:6862	MAP4	negative	negative	negative	negative
HGNC:6863	MAP4K1	negative	negative	negative	negative
HGNC:6864	MAP4K2	negative	negative	negative	negative
HGNC:6865	MAP4K3	negative	negative	negative	negative
HGNC:6866	MAP4K4	negative	negative	negative	negative
HGNC:6867	MAP4K5	negative	negative	negative	negative
HGNC:6868	MAP6	negative	negative	negative	negative
HGNC:25753	MAP6D1	negative	negative	negative	negative
HGNC:6869	MAP7	negative	negative	negative	negative
HGNC:25514	MAP7D1	negative	negative	negative	negative
HGNC:25899	MAP7D2	negative	negative	negative	negative
HGNC:25742	MAP7D3	uknown	uknown	uknown	uknown
HGNC:26118	MAP9	negative	negative	negative	negative
HGNC:29265	MAP10	negative	negative	negative	negative
HGNC:6871	MAPK1	positive	-	positive	positive
HGNC:19840	MAPK1IP1L	negative	negative	negative	negative
HGNC:6877	MAPK3	uknown	uknown	uknown	uknown
HGNC:6878	MAPK4	negative	negative	negative	negative
HGNC:6879	MAPK6	negative	negative	negative	negative
HGNC:6880	MAPK7	negative	negative	negative	negative
HGNC:6881	MAPK8	uknown	uknown	uknown	uknown
HGNC:6882	MAPK8IP1	uknown	uknown	uknown	uknown
HGNC:6883	MAPK8IP2	negative	negative	negative	negative
HGNC:6884	MAPK8IP3	positive	-	positive	positive
HGNC:6886	MAPK9	negative	negative	negative	negative
HGNC:6872	MAPK10	uknown	uknown	uknown	uknown
HGNC:6873	MAPK11	negative	negative	negative	negative
HGNC:6874	MAPK12	negative	negative	negative	negative
HGNC:6875	MAPK13	negative	negative	negative	negative
HGNC:6876	MAPK14	negative	negative	negative	negative
HGNC:24667	MAPK15	negative	negative	negative	negative
HGNC:18752	MAPKAP1	negative	negative	negative	negative
HGNC:6887	MAPKAPK2	negative	negative	negative	negative
HGNC:6888	MAPKAPK3	negative	negative	negative	negative
HGNC:6889	MAPKAPK5	uknown	uknown	uknown	uknown
HGNC:29536	MAPKBP1	uknown	uknown	uknown	uknown
HGNC:6890	MAPRE1	negative	negative	negative	negative
HGNC:6891	MAPRE2	positive	positive	positive	positive
HGNC:6892	MAPRE3	negative	negative	negative	negative
HGNC:6893	MAPT	uknown	uknown	uknown	uknown
HGNC:26077	MARCHF1	negative	negative	negative	negative
HGNC:28038	MARCHF2	negative	negative	negative	negative
HGNC:28728	MARCHF3	negative	negative	negative	negative
HGNC:29269	MARCHF4	negative	negative	negative	negative
HGNC:26025	MARCHF5	negative	negative	negative	negative
HGNC:30550	MARCHF6	negative	negative	negative	negative
HGNC:17393	MARCHF7	negative	negative	negative	negative
HGNC:23356	MARCHF8	negative	negative	negative	negative
HGNC:25139	MARCHF9	negative	negative	negative	negative
HGNC:26655	MARCHF10	negative	negative	negative	negative
HGNC:33609	MARCHF11	negative	negative	negative	negative
HGNC:6759	MARCKS	negative	negative	negative	negative
HGNC:7142	MARCKSL1	negative	negative	negative	negative
HGNC:6895	MARCO	negative	negative	negative	negative
HGNC:53644	MARCOL	negative	negative	negative	negative
HGNC:29562	MARF1	negative	negative	negative	negative
HGNC:6896	MARK1	uknown	uknown	uknown	uknown
HGNC:3332	MARK2	negative	negative	negative	negative
HGNC:6897	MARK3	negative	negative	negative	negative
HGNC:13538	MARK4	negative	negative	negative	negative
HGNC:6898	MARS1	uknown	uknown	uknown	uknown
HGNC:25133	MARS2	uknown	uknown	uknown	uknown
HGNC:28674	MARVELD1	negative	negative	negative	negative
HGNC:26401	MARVELD2	uknown	uknown	uknown	uknown
HGNC:30525	MARVELD3	negative	negative	negative	negative
HGNC:6899	MAS1	negative	negative	negative	negative
HGNC:13961	MAS1L	negative	negative	negative	negative
HGNC:6901	MASP1	-	positive	positive	positive
HGNC:6902	MASP2	uknown	uknown	uknown	uknown
HGNC:19034	MAST1	positive	-	positive	positive
HGNC:19035	MAST2	uknown	uknown	uknown	uknown
HGNC:19036	MAST3	negative	negative	negative	negative
HGNC:19037	MAST4	negative	negative	negative	negative
HGNC:19042	MASTL	uknown	uknown	uknown	uknown
HGNC:6903	MAT1A	positive	positive	positive	positive
HGNC:6904	MAT2A	uknown	uknown	uknown	uknown
HGNC:6905	MAT2B	negative	negative	negative	negative
HGNC:34408	MATCAP1	negative	negative	negative	negative
HGNC:22206	MATCAP2	negative	negative	negative	negative
HGNC:6906	MATK	negative	negative	negative	negative
HGNC:6907	MATN1	negative	negative	negative	negative
HGNC:6908	MATN2	negative	negative	negative	negative
HGNC:6909	MATN3	uknown	uknown	uknown	uknown
HGNC:6910	MATN4	uknown	uknown	uknown	uknown
HGNC:6912	MATR3	uknown	uknown	uknown	uknown
HGNC:29140	MAU2	negative	negative	negative	negative
HGNC:29233	MAVS	negative	negative	negative	negative
HGNC:6913	MAX	uknown	uknown	uknown	uknown
HGNC:6914	MAZ	negative	negative	negative	negative
HGNC:6915	MB	negative	negative	negative	negative
HGNC:30438	MB21D2	negative	negative	negative	negative
HGNC:6916	MBD1	uknown	uknown	uknown	uknown
HGNC:6917	MBD2	negative	negative	negative	negative
HGNC:6918	MBD3	uknown	uknown	uknown	uknown
HGNC:15774	MBD3L1	negative	negative	negative	negative
HGNC:18532	MBD3L2	negative	negative	negative	negative
HGNC:53435	MBD3L2B	negative	negative	negative	negative
HGNC:37205	MBD3L3	negative	negative	negative	negative
HGNC:37206	MBD3L4	negative	negative	negative	negative
HGNC:37204	MBD3L5	negative	negative	negative	negative
HGNC:6919	MBD4	uknown	uknown	uknown	uknown
HGNC:20444	MBD5	positive	-	positive	positive
HGNC:20445	MBD6	uknown	uknown	uknown	uknown
HGNC:20427	MBIP	negative	negative	negative	negative
HGNC:6922	MBL2	uknown	uknown	uknown	uknown
HGNC:22180	MBLAC1	negative	negative	negative	negative
HGNC:33711	MBLAC2	negative	negative	negative	negative
HGNC:6923	MBNL1	negative	negative	negative	negative
HGNC:16746	MBNL2	negative	negative	negative	negative
HGNC:20564	MBNL3	uknown	uknown	uknown	uknown
HGNC:21579	MBOAT1	negative	negative	negative	negative
HGNC:25193	MBOAT2	negative	negative	negative	negative
HGNC:32311	MBOAT4	negative	negative	negative	negative
HGNC:15505	MBOAT7	-	positive	positive	positive
HGNC:6925	MBP	negative	negative	negative	negative
HGNC:19866	MBTD1	negative	negative	negative	negative
HGNC:15456	MBTPS1	uknown	uknown	uknown	uknown
HGNC:15455	MBTPS2	-	-	-	positive
HGNC:6929	MC1R	uknown	uknown	uknown	uknown
HGNC:6930	MC2R	uknown	uknown	uknown	uknown
HGNC:6931	MC3R	negative	negative	negative	negative
HGNC:6932	MC4R	uknown	uknown	uknown	uknown
HGNC:6933	MC5R	negative	negative	negative	negative
HGNC:6934	MCAM	negative	negative	negative	negative
HGNC:29622	MCAT	uknown	uknown	uknown	uknown
HGNC:6935	MCC	negative	negative	negative	negative
HGNC:6936	MCCC1	-	positive	positive	positive
HGNC:6937	MCCC2	-	positive	positive	positive
HGNC:20668	MCCD1	negative	negative	negative	negative
HGNC:16732	MCEE	uknown	uknown	uknown	uknown
HGNC:27291	MCEMP1	negative	negative	negative	negative
HGNC:6940	MCF2	uknown	uknown	uknown	uknown
HGNC:14576	MCF2L	negative	negative	negative	negative
HGNC:30319	MCF2L2	negative	negative	negative	negative
HGNC:18451	MCFD2	uknown	uknown	uknown	uknown
HGNC:4479	MCHR1	negative	negative	negative	negative
HGNC:20867	MCHR2	negative	negative	negative	negative
HGNC:40050	MCIDAS	uknown	uknown	uknown	uknown
HGNC:6943	MCL1	negative	negative	negative	negative
HGNC:6944	MCM2	negative	negative	negative	negative
HGNC:6945	MCM3	negative	negative	negative	negative
HGNC:6946	MCM3AP	-	positive	positive	positive
HGNC:6947	MCM4	uknown	uknown	uknown	uknown
HGNC:6948	MCM5	uknown	uknown	uknown	uknown
HGNC:6949	MCM6	uknown	uknown	uknown	uknown
HGNC:6950	MCM7	uknown	uknown	uknown	uknown
HGNC:16147	MCM8	uknown	uknown	uknown	uknown
HGNC:21484	MCM9	uknown	uknown	uknown	uknown
HGNC:18043	MCM10	uknown	uknown	uknown	uknown
HGNC:25782	MCMBP	negative	negative	negative	negative
HGNC:26368	MCMDC2	negative	negative	negative	negative
HGNC:13356	MCOLN1	-	positive	positive	positive
HGNC:13357	MCOLN2	negative	negative	negative	negative
HGNC:13358	MCOLN3	uknown	uknown	uknown	uknown
HGNC:6954	MCPH1	-	positive	positive	positive
HGNC:28007	MCRIP1	negative	negative	negative	negative
HGNC:14142	MCRIP2	negative	negative	negative	negative
HGNC:6960	MCRS1	negative	negative	negative	negative
HGNC:26183	MCTP1	negative	negative	negative	negative
HGNC:25636	MCTP2	negative	negative	negative	negative
HGNC:23357	MCTS1	negative	negative	negative	negative
HGNC:49760	MCTS2	uknown	uknown	uknown	uknown
HGNC:23526	MCU	negative	negative	negative	negative
HGNC:26076	MCUB	negative	negative	negative	negative
HGNC:21097	MCUR1	negative	negative	negative	negative
HGNC:21163	MDC1	negative	negative	negative	negative
HGNC:6967	MDFI	negative	negative	negative	negative
HGNC:28870	MDFIC	negative	negative	negative	negative
HGNC:53442	MDFIC2	negative	negative	negative	negative
HGNC:19267	MDGA1	uknown	uknown	uknown	uknown
HGNC:19835	MDGA2	uknown	uknown	uknown	uknown
HGNC:6970	MDH1	negative	negative	negative	negative
HGNC:17836	MDH1B	negative	negative	negative	negative
HGNC:6971	MDH2	-	positive	positive	positive
HGNC:6972	MDK	negative	negative	negative	negative
HGNC:29917	MDM1	negative	negative	negative	negative
HGNC:6973	MDM2	uknown	uknown	uknown	uknown
HGNC:6974	MDM4	negative	negative	negative	negative
HGNC:18302	MDN1	negative	negative	negative	negative
HGNC:28781	MDP1	negative	negative	negative	negative
HGNC:6983	ME1	negative	negative	negative	negative
HGNC:6984	ME2	negative	negative	negative	negative
HGNC:6985	ME3	negative	negative	negative	negative
HGNC:6986	MEA1	negative	negative	negative	negative
HGNC:25674	MEAF6	negative	negative	negative	negative
HGNC:29325	MEAK7	negative	negative	negative	negative
